order_id,order_customer_name,product_name,part_type_name,product_postpress_type_name,text,embeddings
2200006,得意先_1,A　2023年3月号 定期演奏会,['本文1'],,得意先_1 A　2023年3月号 定期演奏会 ['本文1'] nan,"[-0.6084704995155334, 0.6705542802810669, -2.9120683670043945, -1.1654963493347168, 0.2167048305273056, 0.2029864639043808, 0.4287855923175812, -0.05540825426578522, -0.46706080436706543, 0.06694076210260391, -0.4615075886249542, 0.8177955150604248, -0.24712635576725006, 0.3423287272453308, -0.22685852646827698, -0.7614002823829651, -0.8512043952941895, 0.674241304397583, -0.9440974593162537, 0.7969328165054321, 0.22065520286560059, 0.4892759621143341, -1.0750069618225098, -0.41416025161743164, 2.1904540061950684, 0.09602729976177216, -0.14912740886211395, 0.8114310503005981, 0.10990075021982193, -1.5317035913467407, 0.4272638261318207, -1.4862921237945557, -0.6920414566993713, -1.0621209144592285, 0.4084579348564148, -0.6393744945526123, 0.3017515540122986, 0.5815539956092834, 0.14307869970798492, -0.13630855083465576, -0.2569172978401184, 0.3755727708339691, 0.07308270782232285, 0.8608619570732117, 0.5915394425392151, -0.14717410504817963, 0.5176450610160828, -0.9056413769721985, 1.7495901584625244, -0.48437854647636414, -0.18000002205371857, 0.053140949457883835, -0.2265567183494568, -0.20817367732524872, 0.21171528100967407, 1.3733234405517578, -0.27352210879325867, -0.5730636715888977, -0.0341632179915905, -0.17740485072135925, 1.1182423830032349, 1.1321156024932861, -0.34503546357154846, 0.8823692202568054, 0.9172357320785522, -0.16584412753582, -0.6090054512023926, 0.7666391730308533, 0.7900112271308899, -1.1158616542816162, 0.8330106735229492, 0.0029995206277817488, -0.21932628750801086, 0.6774367094039917, 0.1309734433889389, -1.2674851417541504, -0.2523663640022278, -1.2369874715805054, -1.171042561531067, 0.48545247316360474, 0.013284060172736645, -0.28840371966362, 1.0063364505767822, 0.1620127409696579, 0.920763373374939, -0.5576372742652893, 0.300909161567688, -0.6152747869491577, -0.696415901184082, 0.42268362641334534, 0.6435964107513428, 0.4694584608078003, 0.7187713384628296, 0.3323642909526825, -0.2070123702287674, 0.6048557758331299, -0.15738113224506378, 1.1246414184570312, -1.1597506999969482, -0.23541051149368286, -0.8307148218154907, -0.8911993503570557, 0.1628279685974121, 0.6548157334327698, -0.11231836676597595, 0.6224409341812134, -0.35951849818229675, 0.8409366011619568, -1.5742981433868408, -0.27815014123916626, -0.9476801753044128, 1.6704360246658325, -0.07249491661787033, -0.6378980278968811, 0.7329369783401489, -0.8853481411933899, 1.411559820175171, 0.2518824338912964, 1.2109671831130981, 0.6333532333374023, -0.6572592854499817, -0.36641690135002136, -0.326737642288208, 1.4252228736877441, -0.6373277902603149, 0.5201597809791565, -0.5294532775878906, 0.8442589640617371, 0.41407641768455505, -1.8952643871307373, -0.8306013941764832, -0.18778583407402039, 0.05391954258084297, 0.12026426196098328, 0.05679478496313095, 0.23364952206611633, -1.3459913730621338, -0.1263594776391983, -0.18335457146167755, 1.0399118661880493, -0.08777781575918198, -0.40284496545791626, 0.6325181722640991, -0.09028146415948868, -0.08869227766990662, 0.08967961370944977, 0.3969133496284485, -0.05050564929842949, -0.6951009035110474, 0.4410743713378906, 0.6191363334655762, 0.3850483298301697, 0.0005305244703777134, -1.012432336807251, 0.7919648885726929, -0.615795910358429, -0.15094856917858124, -0.406981498003006, -0.6154167652130127, 0.16070757806301117, 1.0666310787200928, 1.0437062978744507, -0.5385112762451172, 0.7689576148986816, -0.5851167440414429, -0.9152252078056335, 0.016156230121850967, 0.9518381953239441, 0.3025144636631012, 0.05983908846974373, -1.3384723663330078, -0.3178231418132782, -1.0011955499649048, -0.5901182889938354, -0.1240556389093399, -0.17417016625404358, 0.045284487307071686, -0.2889595329761505, -0.21222123503684998, -0.19198474287986755, 0.4340367615222931, -0.8331286907196045, 0.9964805245399475, 0.5087253451347351, -0.847502589225769, 0.37324029207229614, -0.726944088935852, 0.4109063148498535, -0.39054179191589355, -0.5010749697685242, -0.14196909964084625, 0.034825026988983154, -0.40503403544425964, -1.0178115367889404, -0.490897536277771, -0.9181966781616211, 0.45058315992355347, 0.30168068408966064, 0.597935676574707, 0.3370708227157593, -0.6007168889045715, -0.2454947829246521, -0.12990643084049225, -0.023833541199564934, -0.41253551840782166, 0.45367231965065, 0.9429454803466797, 0.27427688241004944, 0.004411598667502403, 0.3585895299911499, 0.16479001939296722, 0.20643842220306396, -0.32890570163726807, -0.9718045592308044, 1.3945238590240479, 0.5093560218811035, -0.22992604970932007, -0.6039466261863708, -0.7434000372886658, 0.4032033383846283, 0.4952939748764038, -0.6729914546012878, 0.1822386533021927, -0.1159074679017067, 0.7304383516311646, 0.38465508818626404, -0.5612149238586426, -0.6772500276565552, 0.48001205921173096, -0.30691030621528625, -0.20454515516757965, -1.8550918102264404, -0.18253029882907867, 0.6315054893493652, -0.18659456074237823, 0.5904402732849121, 0.34905222058296204, 1.6605583429336548, -0.09820454567670822, 0.37328431010246277, -0.08378181606531143, 1.308687686920166, 0.5920120477676392, -0.6693929433822632, -0.39743784070014954, -0.20545759797096252, -0.6631386876106262, -0.10704633593559265, -0.33642786741256714, 0.5828179717063904, 0.1645200252532959, 0.06294868141412735, 0.8989458680152893, 0.6182929277420044, 0.9191710948944092, -0.02573763206601143, -0.33908596634864807, -0.10574950277805328, 1.0255935192108154, 0.36218389868736267, 0.8593423366546631, -1.2945784330368042, 0.8097534775733948, -1.4290786981582642, 1.2049510478973389, -0.15382106602191925, -0.675944983959198, 0.30273595452308655, -0.9163640737533569, 0.46727442741394043, 0.6654497981071472, 0.8101181387901306, -0.44174516201019287, 0.5314638614654541, -0.2834540605545044, 0.0670853704214096, -0.6550482511520386, -0.43054869771003723, -0.623018205165863, 0.43700170516967773, 0.03198206424713135, 0.7652498483657837, 0.07113588601350784, -0.5061911344528198, -0.9595467448234558, 1.072951316833496, 0.036613669246435165, 0.8586447834968567, 0.6176866888999939, 0.4216901659965515, 0.9251065254211426, 0.03901142627000809, -0.4099865257740021, 1.0761555433273315, 0.027582921087741852, 0.35038667917251587, 0.743552565574646, 0.17963528633117676, 0.19125677645206451, -0.5550169348716736, -0.2455158233642578, 0.48860734701156616, 0.3792641758918762, 0.38076868653297424, 0.848052978515625, -0.2605324983596802, 1.328136682510376, -0.2853543758392334, 1.0506999492645264, 0.5887324213981628, -2.313530683517456, 0.09488298743963242, 0.3018238842487335, 0.4891107380390167, -0.9123640656471252, 0.37102290987968445, 0.4657188951969147, -0.682985246181488, 0.121293805539608, 0.3471403419971466, -0.2727971076965332, -0.9335919618606567, 0.13027508556842804, -1.8253345489501953, -0.8365455269813538, 0.789225697517395, 0.8318840861320496, 1.0475788116455078, 0.6557815074920654, -0.4299488663673401, -0.5710497498512268, 0.3410269021987915, -0.09796160459518433, -0.6959441304206848, 0.5926762223243713, 0.5666566491127014, -0.10277850180864334, 0.2990499436855316, -0.5811893343925476, 1.2654329538345337, 0.36991962790489197, -0.3082652986049652, 0.5216321349143982, -1.4279364347457886, 0.9931801557540894, 0.2526055872440338, -1.064393162727356, -0.026025913655757904, 0.18916474282741547, 0.39351242780685425, -0.4799320101737976, 0.5876263380050659, -1.1502008438110352, -0.6056814193725586, -0.13012941181659698, 0.9506466388702393, -0.04172610864043236, 0.7392016053199768, 0.9089916944503784, -1.4773887395858765, 1.1559019088745117, -0.01738341897726059, 0.16917267441749573, 0.5473623275756836, -0.2685849964618683, 0.7468775510787964, -0.34507182240486145, 0.03718056529760361, 1.1355088949203491, 0.8509735465049744, 0.5309585928916931, -0.8823298811912537, -0.14504608511924744, 0.6846495866775513, 0.3509385883808136, 0.24034656584262848, -1.5192018747329712, -0.5287540555000305, -0.13314007222652435, 0.6771261692047119, 0.4171724021434784, 0.5103724598884583, -0.7281038761138916, 0.3686326742172241, -0.3226931095123291, 0.45069244503974915, 0.14781196415424347, -0.36903753876686096, -0.7808014154434204, -1.214980125427246, -0.6749132871627808, 0.004753824323415756, -0.32848691940307617, 0.611721396446228, -0.18838192522525787, -1.4644505977630615, 0.5254177451133728, 0.6609809994697571, 0.27966371178627014, 0.2580524981021881, -0.09980956465005875, -0.8675960898399353, 0.007629140745848417, -0.2549130320549011, -0.4577719271183014, 1.0139532089233398, -0.3104485273361206, -1.3539173603057861, 1.4504462480545044, 0.5487044453620911, 0.4822840988636017, 0.9094734787940979, 0.5412107706069946, -1.362487554550171, 1.062019944190979, -0.36833494901657104, 1.0518419742584229, 0.2604319751262665, -0.911847710609436, 0.10617683827877045, -0.22052811086177826, 0.30748626589775085, -0.9131917357444763, -0.018086452037096024, -0.1481931358575821, 0.19130301475524902, 0.5930407047271729, 0.4435061812400818, 0.15438692271709442, -0.9791521430015564, 0.2538501024246216, 1.5589513778686523, 0.23171263933181763, -0.7404525279998779, 0.04548071697354317, 0.7968257665634155, 0.8194888830184937, 0.19764739274978638, 0.5716923475265503, -0.7922796607017517, 0.27700167894363403, -0.25401434302330017, -0.7640335559844971, -0.2361612319946289, 0.6305961608886719, 0.7587097883224487, 0.13833798468112946, -0.9249930381774902, -0.10470116883516312, 0.6293578147888184, 1.6937057971954346, 0.09398388117551804, -0.12728822231292725, 0.18039239943027496, 1.2390727996826172, -0.36686035990715027, -1.2493398189544678, 0.6651556491851807, -0.27568554878234863, 0.7724877595901489, 0.13042035698890686, 0.9470370411872864, -0.7705031037330627, -0.015076196752488613, -1.0015093088150024, -0.5902482271194458, 0.5251058340072632, -1.090641975402832, 0.6676203608512878, 1.1842461824417114, -0.26256638765335083, 0.32823416590690613, -0.28536298871040344, -0.7314978241920471, 0.538688063621521, -0.05922871455550194, 0.28481391072273254, -0.7826870679855347, -0.49999576807022095, 1.2173815965652466, 1.4598854780197144, -0.6828475594520569, -0.9590162634849548, -0.9920004606246948, -1.1045445203781128, 0.47803375124931335, -0.0025787153281271458, -0.8042483329772949, -0.12066326290369034, -0.32759785652160645, -0.35569462180137634, -0.2882215976715088, 0.6772392988204956, -0.13530807197093964, -0.09711526334285736, -0.3135271668434143, -1.5824288129806519, 0.9103124141693115, 0.6322776079177856, -0.21558037400245667, 0.43716534972190857, -0.3731272518634796, -0.7644234299659729, 0.21802107989788055, 0.8749637603759766, -0.6278153657913208, 0.21546564996242523, -0.9514398574829102, 0.01101615559309721, -0.5323024392127991, -0.6175645589828491, 0.560229480266571, 0.3325292468070984, -0.45940160751342773, 0.7098078727722168, 0.7211525440216064, 1.1545718908309937, 0.04852275922894478, -1.950548529624939, 0.3720192313194275, -0.1048254668712616, -0.366794228553772, 0.04189440608024597, -0.2939136028289795, -0.2974644899368286, 0.7741416692733765, 0.1601860374212265, -0.37995216250419617, 0.8226434588432312, -0.8840067386627197, -0.5162095427513123, -0.20057329535484314, -0.868130624294281, -0.5630946159362793, 0.4011209011077881, -0.058862511068582535, 0.2229483723640442, -0.153905987739563, 0.7883375287055969, 0.4940289855003357, -0.7718493342399597, -0.05563485622406006, 0.017914598807692528, -0.6926431059837341, 0.18267932534217834, 0.09822514653205872, -1.5783747434616089, 0.33916112780570984, -0.2686491012573242, -0.7049636244773865, 1.7119224071502686, -1.526553988456726, -0.32177630066871643, -0.9532162547111511, -0.02163982205092907, -0.643710732460022, 0.1777641326189041, -0.8588730096817017, -0.09370427578687668, -1.0792770385742188, 0.11738329380750656, 0.280202716588974, 1.0980838537216187, -0.299193799495697, -0.11760695278644562, -0.35681623220443726, -0.18976205587387085, -0.9942207932472229, 0.8664732575416565, 0.13551467657089233, -0.4408712387084961, -1.117261528968811, -0.22982853651046753, -0.7361751198768616, 0.3323514759540558, 0.06752704083919525, -0.6043351292610168, -0.014096217229962349, -1.213549017906189, 0.23005352914333344, 0.6412345767021179, -0.13897699117660522, 0.5778520107269287, 0.0384703055024147, 0.05787789076566696, 0.3691596984863281, -0.4855020046234131, -0.6306674480438232, 0.3199826180934906, -0.50062495470047, -0.9374340176582336, 0.71919846534729, 0.3541792631149292, -0.6672447919845581, -0.3795211613178253, 0.13608087599277496, -0.389103502035141, -0.40972501039505005, -0.10946357995271683, 0.6379081010818481, -0.08610672503709793, 0.3718215823173523, 0.10368027538061142, 0.08793465793132782, 0.848563015460968, 1.516814112663269, 0.16316013038158417, 0.32245996594429016, 0.6261886954307556, -0.08382169157266617, 1.2215465307235718, 0.9415673017501831, -0.7574669718742371, 1.0893069505691528, 1.4128894805908203, 0.14283275604248047, 0.7116496562957764, -0.7306624054908752, -0.7143458127975464, -0.32317304611206055, 0.6953839063644409, -0.8893206119537354, 1.1070455312728882, -0.2599528729915619, 0.03326128050684929, -0.31399399042129517, -1.0544497966766357, -1.1183135509490967, -0.1975288987159729, 1.0023367404937744, -0.6066163182258606, -0.20417346060276031, -1.6872369050979614, -0.9388282895088196, -0.4214663505554199, 0.2341127097606659, 0.5652806758880615, -0.38566580414772034, -0.3464868664741516, 1.0407942533493042, 0.07700471580028534, 0.36971423029899597, 0.8561469316482544, 0.775993287563324, 1.0891168117523193, -0.9347227811813354, 0.31664150953292847, 0.8629034757614136, 0.9691206216812134, -0.8604776859283447, 1.6737111806869507, 1.420292854309082, 0.2282070368528366, 0.3278520405292511, -0.24334104359149933, -0.40172550082206726, 0.0691726803779602, -1.1943082809448242, -1.223372220993042, -0.4983639121055603, -0.21298404037952423, 0.16506870090961456, 0.9437432289123535, -0.6294240355491638, 0.18854279816150665, -0.21337664127349854, 0.0766969621181488, -0.9440762996673584, -1.602543830871582, -1.0738052129745483, 0.4249129295349121, -0.2181830108165741, 1.0491883754730225, -0.12898783385753632, 0.19479438662528992, 1.1842331886291504, 0.4491848051548004, 1.3164360523223877, 0.45521920919418335, -0.1405283659696579, -0.13557247817516327, -0.35888615250587463, 0.4603146016597748, -0.38948604464530945, 0.8299294710159302, -0.5099163055419922, 1.006892442703247, -0.23656131327152252, 0.350873202085495, -0.7853303551673889, 0.49399396777153015, -0.7626307606697083, -0.9052668213844299, -0.5756668448448181, -0.3216552138328552, 0.26622170209884644, -0.36635711789131165, 0.2970848083496094, -1.4606374502182007, 0.6330742239952087, -0.8412755131721497, 0.5497691035270691, 0.3453148901462555, -0.021673955023288727, -0.7502453327178955, -0.17541658878326416, -0.7491462826728821, 0.09603068232536316, 0.035085342824459076, -0.45048949122428894, 0.16061322391033173, 0.511266827583313, -0.39220407605171204, 1.417696237564087, 0.9318061470985413, 0.1980123072862625, -0.1351899355649948, -0.11875692009925842, -0.7063550353050232, 0.46665745973587036, 0.5114344358444214, -0.0881330743432045, -1.240020990371704, -1.5063817501068115, -1.1144939661026, 0.09328649938106537, 0.5679314732551575, 0.3284143805503845, 0.7178447246551514, -1.2505440711975098, 0.41025686264038086, -0.4423392415046692, -0.6972309350967407, 1.453652024269104, 0.8107501268386841, 0.5010339617729187, 0.3421292006969452, -0.9743674397468567, -0.7255877256393433, -0.2819855213165283, -0.5405988693237305, 1.1258279085159302, 0.09845508635044098, -0.619137704372406, 0.5968381762504578, 0.1984168142080307, -0.20440006256103516, 0.9943884611129761, 0.05441015213727951, -0.6777001619338989, 0.2640122175216675, -0.6384557485580444, 0.43229544162750244, 0.03526424616575241, 0.39080628752708435, 1.2792322635650635, -0.9733555316925049, -0.016404328867793083, 1.1425249576568604, -0.5591601133346558, 0.8660895228385925, 0.24203023314476013, 0.9852418899536133, 0.47745487093925476, 0.1588343232870102, -0.6169623136520386, -0.9087684750556946, -0.9391664862632751]"
