order_id,order_customer_name,product_name,part_type_name,text,embedding
2200006,得意先_1,A　2023年3月号 定期演奏会,['本文1'],A　2023年3月号 定期演奏会 ['本文1'],"[0.05449967831373215, -0.002812046092003584, -0.01858367957174778, -0.025587299838662148, 0.07310855388641357, 0.012403266504406929, 0.02976308949291706, 0.10051017999649048, 0.03969913721084595, 0.02464398741722107, 0.028328364714980125, 5.857528594788164e-05, 0.03610672801733017, -0.01825505867600441, -0.0205550380051136, 0.04816555231809616, 0.06359284371137619, -0.03948960080742836, -0.04933711141347885, -0.07273425906896591, 0.005285282619297504, 0.034172650426626205, -0.0036951901856809855, 0.06817586719989777, 0.06974156200885773, 0.02630338817834854, -0.06101933866739273, 0.0013439408503472805, 0.06529277563095093, -0.07832121104001999, -0.03695650398731232, -0.055763132870197296, 0.048673469573259354, -0.08108315616846085, 0.05100325867533684, 0.017378967255353928, -0.08890233933925629, -0.013813626952469349, 0.013666239567101002, -0.014267302118241787, -0.0403951071202755, -0.00431485939770937, 0.048402782529592514, 0.08102203905582428, 0.059217728674411774, 0.06805674731731415, -0.08144219219684601, 0.05990885570645332, -0.03775956481695175, -0.02965812385082245, -0.08307906240224838, 0.06585424393415451, 0.05895048752427101, 0.06734110414981842, -0.0046111950650811195, -0.03820499777793884, -0.03267066553235054, -0.0872744768857956, -0.06780476868152618, 0.058826230466365814, 0.1299913376569748, -0.0126591045409441, 0.01455440279096365, 0.05211362987756729, 0.024035120382905006, 0.04419363662600517, 0.035633765161037445, 0.05462760850787163, -0.040811099112033844, -0.03798471763730049, -0.03605440631508827, 0.054812874644994736, -0.03405557572841644, -0.03152010589838028, 0.014568493701517582, 0.03632243722677231, 0.08670812100172043, 0.002353386953473091, 0.029675358906388283, -0.05269187316298485, -0.1054525375366211, -0.04661498963832855, -0.050756894052028656, -0.019903801381587982, -0.04274740442633629, 0.1018962636590004, 0.03963831439614296, -0.07553452998399734, 0.045101650059223175, -0.021901046857237816, -0.012772736139595509, 0.049531489610672, -0.08082684129476547, -0.05779518559575081, -0.0214636642485857, -0.07082128524780273, -0.01999753527343273, 0.03692524880170822, 0.05380011349916458, -0.019214631989598274, 0.08659373223781586, -0.06293481588363647, 0.03926278278231621, -0.09197178483009338, -0.046600501984357834, 0.024479951709508896, 0.044958360493183136, -0.09730475395917892, 0.050512440502643585, -0.07488472014665604, -0.036079443991184235, 0.03960123658180237, 0.059575404971838, 0.03147551417350769, -0.058332908898591995, -0.02974594756960869, -0.034108445048332214, -0.06312649697065353, 0.08131173253059387, -0.05356309190392494, 0.055330790579319, -0.06043335795402527, -0.07376938313245773, -0.037540845572948456, -0.05844009667634964, -0.07024598121643066, 0.01307943556457758, 0.03340587764978409, 0.02977330982685089, 0.04896518215537071, 0.0661379024386406, 0.03473338857293129, 0.02832655794918537, 0.04173309728503227, 0.01029990240931511, 0.0662321075797081, -0.03651582449674606, -0.008216272108256817, -0.029757829383015633, -0.017992455512285233, -0.025659121572971344, 0.025688093155622482, -0.02392389252781868, 0.05735226720571518, 0.02441616915166378, 0.08141112327575684, 0.06065702438354492, -0.011967888101935387, 0.06734305620193481, -0.026155197992920876, 0.04127044230699539, -0.04078060761094093, 0.06824161112308502, 0.019041184335947037, 0.06760434806346893, -0.04264282062649727, -0.04722488299012184, -0.0582781657576561, 0.05631589516997337, 0.062476996332407, -0.11534450948238373, -0.0722164511680603, -0.10838749259710312, -0.05531929433345795, -0.06245297193527222, -0.045076023787260056, 0.05997098237276077, 0.05153162032365799, -0.04208454117178917, -0.07657119631767273, -0.04499216377735138, 0.0531596913933754, -0.05219319462776184, 0.015580845065414906, 0.0073275817558169365, 0.04182425141334534, -0.04280562698841095, 0.02804410830140114, 0.042376160621643066, 0.03444693982601166, -0.02704397402703762, 0.004969851579517126, -0.04032961279153824, -0.04264042153954506, -0.05145901441574097, -0.04979788139462471, -0.04249269887804985, 0.04896680265665054, 0.016417190432548523, -0.008698219433426857, -0.026987671852111816, 0.028642937541007996, -0.07089070230722427, -0.050190165638923645, -0.01737053692340851, 0.044724248349666595, -0.05131639912724495, 0.06881535053253174, 0.0498303659260273, 0.04833100736141205, -0.0762316882610321, -0.06860320270061493, 0.059007320553064346, 0.009399705566465855, 0.0533519871532917, 0.009020072408020496, -0.0656760185956955, 0.031031088903546333, 0.015540963038802147, 0.02544540725648403, 0.0446653887629509, -0.05141153931617737, -0.038677770644426346, 0.05320671200752258, -0.026994112879037857, -0.010596401058137417, 0.060747284442186356, 0.02274583838880062, -0.028420139104127884, 0.062427982687950134, 0.08425381034612656, -0.022289076820015907, 0.018398813903331757, -0.08037344366312027, -0.017826281487941742, 0.06686249375343323, 0.05069843679666519, -0.042945198714733124, -0.03452199324965477, 0.041481904685497284, -0.03756289556622505, -0.010740065947175026, -0.050446752458810806, -0.03433654084801674, -0.016013896092772484, -0.052231717854738235, -0.0035915446933358908, 0.047057945281267166, 0.06069448962807655, -0.08079566061496735, 0.014796699397265911, -0.01784970425069332, 0.05779024958610535, -0.04907694831490517, 0.07346925139427185, -0.040859803557395935, -0.009189601056277752, -0.003898307913914323, -0.04285137355327606, 0.03812127187848091, 0.02620784007012844, -0.07316476851701736, -0.054683174937963486, -0.07297825068235397, -0.017438456416130066, 0.03478440269827843, 0.061773646622896194, 0.0771760568022728, -0.04307231307029724, 0.03945781663060188, 0.08225604146718979, -0.02298080362379551, 0.10601251572370529, 0.05161615461111069, 0.06998185068368912, 0.040610674768686295, -0.08562590926885605, -0.031168408691883087, -0.10097789764404297, -0.03524058684706688, -0.046504925936460495, 0.025078190490603447, 0.060801032930612564, -0.06349895894527435, -0.06208745390176773, -0.018776098266243935, 0.03229859843850136, 0.13529899716377258, -0.09119240939617157, -0.03226169943809509, 0.02814444527029991, 0.06344617158174515, 0.009319521486759186, 0.0034554535523056984, 0.07546751201152802, -0.015030828304588795, -0.010633361525833607, 0.05159368738532066, -0.06773937493562698, -0.030712004750967026, -0.02002209983766079, -0.018375840038061142, 0.020372504368424416, -0.023828960955142975, 0.07207679748535156, 0.041659414768218994, 0.010199734009802341, 0.030472274869680405, -0.08816026896238327, 0.029603121802210808, -0.03030792810022831, 0.008947552181780338, 0.009648434817790985, 0.04230651631951332, -0.04470043629407883, 0.04945110157132149, -0.024020643904805183, 0.02283048816025257, -0.005601975135505199, 0.05855543538928032, 0.04923340305685997, 0.03578442335128784, -0.07389740645885468, -0.024148544296622276, 0.08500519394874573, 0.03481043875217438, -0.018826737999916077, 0.024779634550213814, -0.07237014174461365, -0.0234798863530159, -0.05347229167819023, -0.049857247620821, -0.043695639818906784, -0.05559518188238144, 0.07693605124950409, 0.07878676056861877, -0.05237095430493355, -0.04052084684371948, 0.059644799679517746, 0.01720837876200676, 0.015041796490550041, -0.08940818160772324, -0.07866618782281876, 0.023414844647049904, -0.0684884712100029, -0.07231086492538452, -0.05716512352228165, 0.0034767964389175177, -0.023698527365922928, -0.06127771735191345, 0.04542512819170952, 0.03865140303969383, -0.043224696069955826, 0.05148768424987793, -0.02911248430609703, -0.025165779516100883, 0.06249133497476578, -0.021475255489349365, -0.03495154529809952, 0.03641152009367943, 0.020848505198955536, -0.08504658937454224, 0.014078163541853428, 0.059222087264060974, -0.05550854280591011, -0.004529465921223164, -0.050270114094018936, -0.07139362394809723, 0.0490264855325222, 0.049038175493478775, -0.009055307134985924, -0.036447878926992416, 0.06439801305532455, 0.010432801209390163, 0.007959439419209957, 0.06579764187335968, -0.02674652636051178, 0.019215818494558334, 0.03674060478806496, -0.07531909644603729, 0.029104741290211678, 0.052198898047208786, -0.07303287088871002, -0.017952660098671913, -0.02127428725361824, -0.021970132365822792, -0.07625874876976013, 0.044217634946107864, -0.05783461406826973, -0.02593303844332695, 0.07875584810972214, 0.060044996440410614, 0.07392029464244843, 0.027809109538793564]"
2107551,得意先_7,アーティストリスト2022年,"['本文1', '本文1', '本文2', '本文2', '表紙1', '表紙1']","アーティストリスト2022年 ['本文1', '本文1', '本文2', '本文2', '表紙1', '表紙1']","[0.08686242997646332, 0.003688979195430875, 0.0010713775409385562, -0.04675761237740517, 0.07198763638734818, -0.02520897053182125, 0.021256407722830772, 0.057028673589229584, 0.03563521429896355, -0.011635423637926579, 0.046032506972551346, -0.0013055636081844568, 0.06788291782140732, 0.000744513759855181, -0.01753300055861473, 0.034577466547489166, 0.0684756487607956, -0.017669416964054108, -0.07427670806646347, -0.05218086019158363, 0.04559273272752762, 0.03285989537835121, -0.020912671461701393, 0.018305158242583275, 0.07552319765090942, 0.0246037058532238, -0.0393369197845459, 0.02722862735390663, 0.074507936835289, -0.04297681897878647, -0.06388988345861435, -0.04233259707689285, 0.06619136035442352, -0.06336073577404022, 0.08241890370845795, 0.009775105863809586, -0.026689285412430763, -0.03663327172398567, 0.0296790711581707, -0.00038881725049577653, -0.014207402244210243, -0.03371827304363251, 0.06482528150081635, 0.09704195708036423, 0.05591548979282379, 0.10494497418403625, -0.0035083373077213764, 0.036426886916160583, -0.05414963513612747, -0.015075096860527992, -0.023502225056290627, 0.05187542364001274, 0.024549145251512527, 0.05164273455739021, -0.007289659231901169, -0.050774745643138885, -0.00479662511497736, -0.050722770392894745, -0.07437301427125931, -0.02091098390519619, 0.10358013212680817, -0.018925074487924576, 0.03842645883560181, 0.0563778392970562, 0.08835745602846146, 0.01695379987359047, 0.02478359453380108, 0.02163713052868843, -0.07780315726995468, -0.027287103235721588, -0.0494547113776207, 0.0411529466509819, -0.057630423456430435, -0.045515645295381546, 0.013330964371562004, 0.04123857244849205, 0.04676542431116104, -0.03075934760272503, 0.0008190088556148112, -0.0688009113073349, -0.07686164230108261, -0.05203983187675476, -0.04730227589607239, 0.018288657069206238, -0.051697395741939545, 0.08304902166128159, 0.04367891326546669, -0.06710047274827957, 0.0601060725748539, -0.015254070982336998, 0.05110393837094307, 0.05751608684659004, -0.0717303603887558, -0.05650787428021431, -0.05378570407629013, -0.07934194803237915, -0.033672772347927094, 0.06222737208008766, 0.06658130139112473, -0.027829771861433983, 0.051085054874420166, -0.07440151274204254, 0.05897565931081772, -0.09274151921272278, -0.042186859995126724, 0.0385022796690464, 0.014500172808766365, -0.10619858652353287, 0.046925872564315796, -0.06151307374238968, -0.02422255091369152, 0.05231514573097229, 0.03210977464914322, 0.0806536078453064, -0.06935261934995651, -0.0669584721326828, 0.00754440575838089, -0.08450867235660553, 0.07472214847803116, -0.03456331789493561, 0.051641449332237244, 0.0021134044509381056, -0.08536846190690994, -0.08514121174812317, -0.056403398513793945, -0.02162262424826622, 0.013072650879621506, 0.06310110539197922, 0.024083280935883522, 0.028837906196713448, 0.01577056758105755, 0.06469336152076721, 0.03263835236430168, 0.06881562620401382, 0.029527422040700912, 0.07334765046834946, -0.05758991837501526, -0.03141094371676445, -0.023635394871234894, -0.0167580284178257, -0.038218263536691666, 0.009566150605678558, -0.032902587205171585, 0.06870745122432709, 0.002170346910133958, 0.04081709682941437, 0.10617206990718842, -0.0480462983250618, 0.0573902390897274, 0.013615078292787075, 0.07787711918354034, -0.05971978232264519, 0.05955943837761879, 0.031692154705524445, 0.05032677575945854, -0.006531489081680775, -0.03124973550438881, -0.05743158608675003, 0.0375247560441494, 0.06351941078901291, -0.08728361874818802, -0.07191327959299088, -0.09164775162935257, -0.03743133693933487, -0.02160567417740822, -0.06956080347299576, 0.06491009891033173, 0.08709299564361572, 0.003870597342029214, -0.04061032831668854, -0.04163186252117157, 0.0629935935139656, -0.08839405328035355, 0.040360838174819946, -0.003100279252976179, 0.031974975019693375, -0.06715793162584305, 0.016151631250977516, 0.057906076312065125, 0.07486671954393387, -0.03429706022143364, -0.005743508227169514, -0.09761081635951996, -0.05995958298444748, -0.07405440509319305, -0.061514146625995636, -0.05257882550358772, 0.0411832220852375, 0.009880728088319302, -0.007404129020869732, -0.03690827265381813, 0.025593340396881104, -0.06173626333475113, -0.047776736319065094, -0.0034400164149701595, 0.034539394080638885, -0.038500476628541946, 0.04079306498169899, 0.05136648193001747, 0.06364024430513382, -0.05470414459705353, -0.049961693584918976, 0.059380460530519485, 0.04879104346036911, 0.08823685348033905, -0.03987324610352516, -0.11892809718847275, 0.0584355965256691, -0.03158629313111305, 0.04604223370552063, 0.04500993341207504, -0.07510442286729813, -0.06388356536626816, 0.08936494588851929, -0.07879848778247833, -0.0008878593216650188, 0.024769391864538193, 0.019223984330892563, -0.04124269634485245, 0.0586579367518425, 0.07289249449968338, -0.0071635497733950615, 0.024742338806390762, -0.0967615395784378, -0.00877708476036787, 0.04320547729730606, 0.07175666093826294, -0.05619635805487633, -0.027992714196443558, 0.02076481468975544, 0.00847612228244543, -0.014401061460375786, -0.03031027503311634, -0.02558075822889805, 0.0011119135888293386, -0.03569868579506874, -0.015842201188206673, 0.027362722903490067, 0.08504065126180649, -0.04667430743575096, -0.024337878450751305, -0.012687426060438156, 0.064672090113163, -0.05930596590042114, 0.04460025206208229, -0.046763524413108826, -0.026037437841296196, 0.03746423497796059, -0.053737521171569824, 0.007920998148620129, 0.02795109711587429, -0.07800907641649246, -0.05256170406937599, -0.07942873239517212, -0.05921626463532448, -0.005804462358355522, 0.07285793870687485, 0.08402417600154877, -0.09432747215032578, 0.027130547910928726, 0.039962053298950195, -0.019475067034363747, 0.12645991146564484, -0.006733638234436512, 0.04377401992678642, 0.04320034757256508, -0.05792347714304924, -0.015555042773485184, -0.07694996893405914, -0.0612926110625267, -0.04528703913092613, 0.033778175711631775, 0.01058168150484562, -0.024798966944217682, -0.05532151088118553, -0.04538150876760483, -0.013996160589158535, 0.09721269458532333, -0.04807547479867935, -0.0186841432005167, 0.047394610941410065, 0.04680703207850456, 0.03671453148126602, 0.032232653349637985, 0.04424956068396568, -0.015823589637875557, -0.02875729650259018, 0.07625892013311386, -0.05617878586053848, -0.020350545644760132, -0.0537077970802784, -0.03476763144135475, 0.05195849761366844, -0.05133795365691185, 0.0756547600030899, 0.02323082648217678, -0.012639555148780346, 0.058651503175497055, -0.05596286430954933, 0.015658142045140266, -0.04926072061061859, -0.016301477327942848, 0.04778609797358513, 0.015135927125811577, -0.057681310921907425, 0.003507646732032299, 0.00671200267970562, 0.026687659323215485, 0.009249829687178135, 0.0095770712941885, 0.0545399971306324, 0.034896090626716614, -0.07839927077293396, -0.017608607187867165, 0.07860617339611053, 0.020446287468075752, -0.0047628553584218025, 0.04635361209511757, -0.049953628331422806, -0.035567279905080795, -0.05120017006993294, -0.04453007131814957, -0.049502257257699966, -0.057444844394922256, 0.0059975371696054935, 0.07874143123626709, -0.0820576399564743, -0.04611540213227272, 0.02286463789641857, -0.008349035866558552, 0.050413891673088074, -0.11679451167583466, -0.07847575098276138, 0.05448073893785477, -0.057125624269247055, -0.08423243463039398, -0.03984548896551132, 0.024563146755099297, -0.050587642937898636, 0.005717250984162092, 0.059822652488946915, 0.06691043078899384, -0.043629880994558334, 0.03568561375141144, -0.029309919103980064, -0.03112785331904888, 0.03723130375146866, -0.014794030226767063, -0.03529186546802521, 0.07073921710252762, -0.008781671524047852, -0.05372031033039093, 0.0022441730834543705, 0.042734865099191666, -0.050330065190792084, 0.0017544321017339826, -0.03414294123649597, -0.011724865064024925, 0.04618285596370697, 0.03512880206108093, -0.023611953482031822, 0.0010933018056675792, 0.05341637507081032, 0.012968236580491066, 0.02636616863310337, 0.06009487062692642, 0.000703807920217514, -0.008699473924934864, 0.06947075575590134, -0.021726544946432114, 0.0192367322742939, 0.07374734431505203, -0.06503137201070786, -0.01832500845193863, -0.03497590497136116, -0.010825159028172493, -0.05022593215107918, 0.03891637176275253, -0.07578792423009872, -0.07636531442403793, 0.051466960459947586, 0.025670969858765602, 0.05079883337020874, 0.051518965512514114]"
2200898,得意先_8,ミュージアムリーフレット,['本文'],ミュージアムリーフレット ['本文'],"[0.09195037931203842, -0.04536895826458931, -0.0231060441583395, -0.05436133220791817, 0.08205930888652802, -0.025792401283979416, 0.01913781464099884, 0.12080612778663635, 0.022096849977970123, 0.03998523950576782, 0.02335193380713463, 0.0021720468066632748, 0.04507237672805786, 0.002706076018512249, -0.02081640623509884, 0.03186722472310066, 0.056647926568984985, -0.05125903710722923, -0.058435987681150436, -0.05241798236966133, 0.021527932956814766, -0.0008247112855315208, 0.00949269998818636, 0.04104834794998169, 0.05645439401268959, 0.03144245967268944, -0.05518738180398941, 0.049435630440711975, 0.07046664506196976, -0.052677612751722336, -0.07665376365184784, -0.06027906388044357, 0.07769650965929031, -0.04623151943087578, 0.071861132979393, 0.03312959522008896, -0.061188243329524994, -0.01726881042122841, 0.013449554331600666, -0.009995045140385628, -0.053441911935806274, -0.009985816664993763, 0.030444210395216942, 0.09580197185277939, 0.0051404270343482494, 0.06025470793247223, -0.0618780143558979, 0.05377398803830147, -0.04336569085717201, -0.019533777609467506, -0.062090687453746796, 0.03305751830339432, -0.002283277455717325, 0.08077330142259598, 0.028369177132844925, -0.05383900925517082, -0.02580132894217968, -0.08470015227794647, -0.07236714661121368, 0.045957211405038834, 0.08665579557418823, -0.022959435358643532, 0.0028196987695991993, 0.07522071897983551, 0.05701640620827675, 0.04821842536330223, 0.04433223232626915, 0.019387297332286835, -0.06314536184072495, -0.0290700551122427, -0.04210050031542778, 0.05711982026696205, -0.06571150571107864, -0.05808624252676964, 0.008812997490167618, 0.05444679781794548, 0.021489836275577545, -0.022740449756383896, 0.02215697057545185, -0.0430714450776577, -0.06933245062828064, -0.05016713589429855, -0.07543317973613739, 0.019519278779625893, -0.06765466928482056, 0.15078996121883392, 0.08883306384086609, -0.018527178093791008, 0.04499097913503647, -0.0014823731034994125, 0.019645603373646736, 0.032368253916502, -0.053963802754879, -0.09905295073986053, -0.0471123605966568, -0.03339818865060806, -0.009228515438735485, 0.054314885288476944, 0.0982130616903305, -0.034925732761621475, 0.058119505643844604, -0.045452650636434555, 0.04564662277698517, -0.056420356035232544, -0.0478612445294857, 0.013698047958314419, 0.03611563518643379, -0.07633669674396515, 0.04748745262622833, -0.10591335594654083, -0.015217055566608906, 0.03269921988248825, 0.03444918617606163, 0.059966545552015305, -0.05322819948196411, -0.043868545442819595, -0.0038397039752453566, -0.0623706616461277, 0.0739147886633873, -0.029503265395760536, 0.04836266487836838, -0.04245543107390404, -0.09392450749874115, -0.09247038513422012, -0.0051026856526732445, -0.054283589124679565, -0.010809279046952724, 0.04327588528394699, 0.059355154633522034, 0.03835981711745262, 0.04436555132269859, 0.03744492307305336, 0.04631436988711357, 0.04812546446919441, 0.0362011082470417, 0.08180347830057144, -0.035148561000823975, -0.05941262096166611, -0.031496498733758926, -0.03631407395005226, -0.050970934331417084, 0.021405957639217377, -0.03148268535733223, 0.04979276284575462, 0.018773986026644707, 0.031131429597735405, 0.11453790217638016, 0.012731139548122883, 0.07879029959440231, -0.027764812111854553, 0.0568295419216156, -0.03506622835993767, 0.05467132851481438, 0.03643438220024109, 0.012877129949629307, -0.04423080384731293, -0.03363313153386116, -0.05777478218078613, 0.026673592627048492, 0.03810916841030121, -0.064068503677845, -0.04528956115245819, -0.06850039213895798, -0.050730302929878235, -0.03150712326169014, -0.06968721747398376, 0.03695548325777054, 0.09674639999866486, -0.04370562732219696, -0.10090924799442291, -0.02115187607705593, 0.060035742819309235, -0.059725239872932434, 0.052716705948114395, -0.032560333609580994, 0.040445227175951004, -0.0679367259144783, 0.05536007136106491, 0.042517803609371185, 0.07103770971298218, -0.014091189019382, -0.00641503045335412, -0.04604915902018547, -0.07389422506093979, -0.048133302479982376, -0.057745445519685745, -0.05410724878311157, 0.055025190114974976, 0.03092849813401699, -0.02116110734641552, -0.016373395919799805, 0.019168386235833168, -0.04683194309473038, -0.028593577444553375, 0.015220493078231812, -0.01684889756143093, -0.0451727993786335, 0.05566667020320892, 0.033722251653671265, 0.04773012921214104, -0.07783661782741547, -0.03501604497432709, 0.06540289521217346, 0.014359600841999054, 0.031314168125391006, 0.002702694619074464, -0.047574564814567566, 0.06478644907474518, -0.02947182208299637, 0.05513749271631241, 0.037030160427093506, -0.04508358985185623, -0.03961744159460068, 0.09999578446149826, -0.04855573922395706, -0.050315551459789276, 0.042150937020778656, 0.05204547196626663, -0.024141140282154083, 0.08411100506782532, 0.0912262573838234, -0.013158902525901794, 0.0004938892088830471, -0.07291916757822037, -0.024592462927103043, 0.04671923443675041, 0.045388415455818176, -0.05579160153865814, -0.006885819137096405, 0.018308062106370926, -0.007483635563403368, -0.03832785412669182, -0.039938654750585556, -0.04619601368904114, -0.010179856792092323, -0.07035621255636215, -0.04958833381533623, -0.0009752055048011243, 0.05199233815073967, -0.06571788340806961, 0.014923383481800556, 0.028418555855751038, 0.05479817092418671, -0.0258240457624197, 0.05324915796518326, -0.06244906038045883, -0.03959117829799652, 0.043223097920417786, -0.015386165119707584, 0.0577436126768589, 0.016795644536614418, -0.06190597638487816, -0.07306405156850815, -0.04279923811554909, -0.051726922392845154, 0.04162033647298813, 0.06503607332706451, 0.04673128202557564, -0.09586477279663086, 0.03359949216246605, 0.056549180299043655, -0.0026285185012966394, 0.11642128974199295, 0.04818762093782425, 0.05356187745928764, 0.06419333070516586, -0.09314662218093872, -0.03603290393948555, -0.0780739113688469, -0.06224191188812256, -0.05359656736254692, 0.02830938622355461, 0.028389712795615196, -0.03131752088665962, -0.04754842817783356, -0.0729852169752121, 0.014075572602450848, 0.11589730530977249, -0.07186853140592575, -0.04935682564973831, 0.026346124708652496, 0.03854931890964508, 0.04413808882236481, 0.057854294776916504, 0.07009605318307877, -0.016648083925247192, -0.03218371421098709, 0.03265763819217682, -0.0410584956407547, -0.049095120280981064, -0.05054394155740738, -0.04209311306476593, 0.04137519747018814, -0.030125288292765617, 0.06040544435381889, 0.040824126452207565, -0.02816843055188656, 0.018412472680211067, -0.046238549053668976, 0.04363732039928436, -0.0730806440114975, -0.059848252683877945, 0.04632968455553055, 0.03553657978773117, -0.05955485999584198, 0.03820766508579254, 0.023444125428795815, 0.02756958082318306, 0.018225936219096184, 0.05348428338766098, 0.023219693452119827, 0.0197126567363739, -0.0849744975566864, -0.02394803799688816, 0.05835451930761337, 0.023948397487401962, -0.05015908181667328, -0.03697671368718147, -0.058002062141895294, -0.06262122094631195, -0.06747959554195404, -0.062397491186857224, -0.0035071547608822584, -0.06860104948282242, 0.07339657098054886, 0.047713086009025574, -0.024072987958788872, -0.057332441210746765, 0.036401960998773575, -0.01650363579392433, 0.045372068881988525, -0.0747789815068245, -0.02019180916249752, 0.07704870402812958, -0.028441863134503365, -0.08422104269266129, -0.04715326428413391, 0.060847725719213486, -0.03185746818780899, -0.023715639486908913, 0.02115628309547901, 0.032529253512620926, -0.06345529109239578, 0.014840538613498211, -0.0425683967769146, -0.006022739224135876, 0.07797228544950485, -0.004529629833996296, -0.025956861674785614, 0.049006637185811996, 0.013712904416024685, -0.09688921272754669, 0.025083020329475403, 0.05644267797470093, -0.036889322102069855, 0.0168343223631382, -0.06892606616020203, -0.03237534686923027, 0.03173840045928955, 0.062477122992277145, -0.059174392372369766, -0.03195466473698616, 0.042738959193229675, 0.03252169117331505, 0.012949296273291111, 0.06645273417234421, -0.03373322635889053, -0.023656634613871574, 0.026960153132677078, -0.020253006368875504, 0.031507544219493866, 0.04293566942214966, -0.0441962294280529, 0.01310609932988882, -0.01641346886754036, -0.0405450165271759, -0.053468137979507446, 0.040524937212467194, -0.05167864263057709, -0.050434134900569916, 0.07641978561878204, 0.05160609632730484, 0.03707257658243179, 0.07554830610752106]"
